truck_id,timestamp,gps_lat,gps_lon,temperature_c,humidity_percent,battery_level_percent,shock_event,refrigeration_status,cold_chain_status,engine_status,event_type,alert_level,nearby_charger_available,distance_to_next_charger_km
TRUCK_011,2025-06-27T14:11:05.788748,10.596529,93.078064,26.71,73.27,44.9,False,Off,BREACH,On,fault,high,,
TRUCK_031,2025-06-27T14:11:11.788748,13.511249,78.244385,3.43,41.06,10.32,False,On,NORMAL,On,normal,none,True,19.87
TRUCK_076,2025-06-27T14:11:21.788748,35.130076,84.256557,1.72,42.66,96.83,False,On,OVERCOOLED,On,normal,none,False,5.21
TRUCK_060,2025-06-27T14:11:30.788748,11.437756,87.78621,8.73,65.26,16.84,False,On,BREACH,On,normal,none,,
TRUCK_048,2025-06-27T14:11:31.788748,11.2803,75.634659,26.5,63.69,70.29,False,Off,BREACH,On,fault,high,,
TRUCK_066,2025-06-27T14:11:56.788748,18.231741,86.109009,2.32,76.89,89.42,False,On,NORMAL,On,normal,none,True,29.45
TRUCK_025,2025-06-27T14:11:57.788748,37.191373,71.29751,0.11,51.59,80.31,False,On,OVERCOOLED,On,normal,none,,
TRUCK_052,2025-06-27T14:11:58.788748,31.50763,70.122084,9.05,73.92,42.57,False,On,BREACH,On,normal,none,False,7.8
TRUCK_069,2025-06-27T14:12:11.788748,26.356116,93.538577,4.45,40.84,95.9,False,On,NORMAL,Stalled,normal,none,,
TRUCK_053,2025-06-27T14:12:12.788748,8.506747,91.5202,3.68,42.31,73.52,False,On,NORMAL,On,normal,none,,
TRUCK_057,2025-06-27T14:12:18.788748,33.362736,81.166565,7.12,51.26,27.88,False,On,NORMAL,On,normal,none,True,48.51
TRUCK_089,2025-06-27T14:12:33.788748,12.384672,81.66155,2.89,42.8,14.2,False,On,NORMAL,On,normal,none,False,44.53
TRUCK_005,2025-06-27T14:12:38.788748,21.891212,75.65106,4.75,63.44,28.59,False,On,NORMAL,On,normal,none,False,26.32
TRUCK_044,2025-06-27T14:12:45.788748,35.354087,97.000573,9.47,79.66,61.54,False,Off,BREACH,On,normal,none,,
TRUCK_021,2025-06-27T14:12:47.788748,32.47194,73.479561,-15.76,68.71,99.98,False,On,NORMAL,On,normal,none,True,27.89
TRUCK_019,2025-06-27T14:12:50.788748,31.965521,78.009835,9.92,52.16,48.47,False,On,BREACH,On,normal,none,True,25.64
TRUCK_079,2025-06-27T14:12:52.788748,25.447906,94.431698,9.87,47.93,98.02,False,On,BREACH,On,normal,none,,
TRUCK_093,2025-06-27T14:12:55.788748,30.605245,85.745035,3.76,67.81,67.1,False,On,NORMAL,On,normal,none,,
TRUCK_094,2025-06-27T14:13:04.788748,25.599973,77.402803,0.67,55.19,31.98,False,On,OVERCOOLED,On,normal,none,,
TRUCK_006,2025-06-27T14:13:05.788748,33.347125,71.316384,6.85,56.45,54.76,False,On,NORMAL,On,normal,none,,
TRUCK_028,2025-06-27T14:13:08.788748,24.397335,74.428336,-13.5,42.3,68.96,False,On,BREACH,On,normal,none,,
TRUCK_090,2025-06-27T14:13:10.788748,33.006839,79.934383,0.44,72.89,98.44,False,On,OVERCOOLED,On,normal,none,True,7.62
TRUCK_024,2025-06-27T14:13:11.788748,10.907938,87.694798,-19.49,78.1,83.49,False,On,OVERCOOLED,On,normal,none,False,37.67
TRUCK_082,2025-06-27T14:13:19.788748,26.119056,91.09753,-16.06,62.35,40.0,False,On,NORMAL,On,normal,none,False,43.91
TRUCK_036,2025-06-27T14:13:20.788748,25.933825,75.448037,8.72,54.24,69.81,False,On,BREACH,On,normal,none,True,14.46
TRUCK_010,2025-06-27T14:13:25.788748,16.68574,78.431555,0.92,48.23,17.41,False,On,OVERCOOLED,On,normal,none,,
TRUCK_013,2025-06-27T14:13:31.788748,34.451342,86.8691,25.95,65.14,87.44,False,On,BREACH,On,normal,none,True,44.95
TRUCK_040,2025-06-27T14:13:35.788748,36.39502,81.564753,-16.13,61.03,83.32,False,On,NORMAL,Stalled,normal,none,,
TRUCK_074,2025-06-27T14:13:41.788748,12.773073,85.117373,-14.62,49.97,86.38,True,On,BREACH,On,normal,none,,
TRUCK_012,2025-06-27T14:13:45.788748,24.396005,73.322807,0.13,67.57,56.55,False,On,OVERCOOLED,On,normal,none,False,37.14
TRUCK_078,2025-06-27T14:13:50.788748,37.405161,74.705966,8.11,60.2,36.94,False,On,BREACH,On,normal,none,False,8.03
TRUCK_055,2025-06-27T14:13:51.788748,12.934948,90.491144,9.54,49.32,24.1,False,On,BREACH,On,normal,none,True,49.74
TRUCK_007,2025-06-27T14:14:01.788748,14.548961,68.830847,9.34,41.46,43.91,False,On,BREACH,On,normal,none,,
TRUCK_032,2025-06-27T14:14:01.788748,15.067443,74.40013,0.83,55.25,69.95,False,On,OVERCOOLED,On,normal,none,,
TRUCK_058,2025-06-27T14:14:08.788748,31.545535,70.798367,-16.82,52.67,2.21,False,On,NORMAL,On,fault,medium,False,18.94
TRUCK_041,2025-06-27T14:14:09.788748,22.674112,85.264432,7.06,73.79,96.2,False,On,NORMAL,On,normal,none,,
TRUCK_034,2025-06-27T14:14:13.788748,16.279816,80.648577,20.8,68.58,93.35,False,On,NORMAL,On,normal,none,False,23.46
TRUCK_100,2025-06-27T14:14:19.788748,31.531435,96.212128,26.39,71.3,90.23,False,Off,BREACH,On,fault,high,False,11.15
TRUCK_065,2025-06-27T14:14:24.788748,26.442631,78.246503,22.27,53.81,42.97,False,On,NORMAL,On,normal,none,True,22.0
TRUCK_022,2025-06-27T14:14:29.788748,31.721453,75.937572,2.02,55.32,58.97,True,On,NORMAL,On,normal,none,,
TRUCK_045,2025-06-27T14:14:29.788748,27.209212,90.922952,9.6,72.94,50.14,True,On,BREACH,On,normal,none,True,14.25
TRUCK_047,2025-06-27T14:14:49.788748,34.670279,75.401798,6.27,73.09,41.68,False,On,NORMAL,On,normal,none,,
TRUCK_063,2025-06-27T14:14:50.788748,11.823696,72.45595,4.32,56.0,57.45,False,On,NORMAL,On,normal,none,True,33.07
TRUCK_035,2025-06-27T14:14:51.788748,18.466736,94.337021,6.27,79.14,51.34,False,On,NORMAL,On,rescuing,medium,True,48.79
TRUCK_061,2025-06-27T14:15:00.788748,21.204462,92.590858,-13.18,54.43,37.1,False,On,BREACH,On,normal,none,False,40.45
TRUCK_083,2025-06-27T14:15:02.788748,32.404787,80.63027,7.49,62.04,51.36,False,On,NORMAL,On,normal,none,,
TRUCK_042,2025-06-27T14:15:03.788748,19.649178,92.533316,8.4,54.67,77.97,False,On,BREACH,On,normal,none,False,13.53
TRUCK_020,2025-06-27T14:15:05.788748,18.695606,85.927916,5.38,55.91,46.47,False,On,NORMAL,On,normal,none,,
TRUCK_081,2025-06-27T14:15:08.788748,36.407247,79.700743,2.87,50.89,71.48,False,On,NORMAL,On,normal,none,,
TRUCK_016,2025-06-27T14:15:18.788748,24.451501,83.264565,5.49,73.55,94.59,False,On,NORMAL,On,normal,none,,
TRUCK_039,2025-06-27T14:15:22.788748,21.246842,73.923315,16.27,52.19,89.59,False,On,NORMAL,On,normal,none,,
TRUCK_071,2025-06-27T14:15:26.788748,23.645183,89.476392,1.38,63.34,45.59,False,On,OVERCOOLED,On,normal,none,False,7.8
TRUCK_068,2025-06-27T14:15:29.788748,11.543202,74.007939,5.76,54.92,45.7,False,On,NORMAL,On,normal,none,True,19.13
TRUCK_002,2025-06-27T14:15:31.788748,18.764103,77.316617,6.2,49.89,30.99,False,On,NORMAL,On,normal,none,False,27.98
TRUCK_051,2025-06-27T14:15:40.788748,27.749301,96.059224,-19.51,61.19,13.69,False,On,OVERCOOLED,On,normal,none,False,42.44
TRUCK_070,2025-06-27T14:15:40.788748,25.588532,72.483147,2.22,65.2,48.35,False,On,NORMAL,On,normal,none,,
TRUCK_037,2025-06-27T14:15:45.788748,30.084663,72.047894,0.47,54.54,40.32,False,On,OVERCOOLED,On,normal,none,,
TRUCK_062,2025-06-27T14:15:47.788748,21.454205,81.748199,8.13,43.39,50.38,False,On,BREACH,On,normal,none,,
TRUCK_096,2025-06-27T14:15:59.788748,18.299948,82.145759,3.27,52.55,71.94,False,On,NORMAL,On,normal,none,,
TRUCK_014,2025-06-27T14:16:13.788748,24.932154,74.824171,9.68,69.77,54.37,False,On,BREACH,On,normal,none,False,37.64
TRUCK_001,2025-06-27T14:16:31.788748,14.64842,94.869023,9.45,70.97,24.11,False,On,BREACH,On,normal,none,True,23.22
TRUCK_077,2025-06-27T14:16:35.788748,12.223055,85.238367,7.02,61.7,64.26,False,On,NORMAL,On,normal,none,,
TRUCK_003,2025-06-27T14:16:37.788748,28.806507,94.000465,0.71,68.8,71.22,False,On,OVERCOOLED,On,normal,none,,
TRUCK_087,2025-06-27T14:16:40.788748,33.566938,84.102608,1.04,67.54,25.71,False,On,OVERCOOLED,Stalled,normal,none,False,14.88
TRUCK_054,2025-06-27T14:16:48.788748,36.922089,77.86257,1.13,63.29,10.82,False,On,OVERCOOLED,On,normal,none,,
TRUCK_008,2025-06-27T14:16:51.788748,31.386309,84.283699,6.8,47.29,29.02,False,On,NORMAL,On,normal,none,,
TRUCK_059,2025-06-27T14:16:54.788748,12.737762,69.978149,0.07,60.98,61.38,False,On,OVERCOOLED,On,normal,none,True,37.65
TRUCK_033,2025-06-27T14:16:55.788748,18.691185,91.391515,2.88,47.47,91.57,False,On,NORMAL,On,normal,none,True,30.26
TRUCK_099,2025-06-27T14:16:56.788748,36.673798,92.259546,-14.94,75.7,68.82,False,On,BREACH,On,normal,none,,
TRUCK_004,2025-06-27T14:16:57.788748,26.692444,87.941032,17.0,74.54,50.48,False,On,NORMAL,On,normal,none,,
TRUCK_098,2025-06-27T14:16:57.788748,23.068534,93.259042,2.11,46.6,86.54,False,On,NORMAL,On,normal,none,,
TRUCK_084,2025-06-27T14:17:00.788748,19.595506,92.661669,5.66,47.77,40.81,False,On,NORMAL,On,normal,none,,
TRUCK_075,2025-06-27T14:17:05.788748,27.514513,90.449906,9.31,51.4,92.72,False,On,BREACH,On,normal,none,False,22.9
TRUCK_043,2025-06-27T14:17:06.788748,19.009228,91.583241,-16.7,52.46,91.89,True,On,NORMAL,On,normal,none,,
TRUCK_080,2025-06-27T14:17:13.788748,29.081988,85.356183,1.7,72.23,10.33,False,On,OVERCOOLED,On,normal,none,,
TRUCK_027,2025-06-27T14:17:34.788748,26.238853,90.67893,9.29,67.37,87.53,False,On,BREACH,On,normal,none,True,24.78
TRUCK_030,2025-06-27T14:17:35.788748,20.903336,95.622971,4.31,52.08,20.09,False,On,NORMAL,On,normal,none,,
TRUCK_095,2025-06-27T14:17:38.788748,37.56558,76.585452,6.19,63.89,25.31,False,On,NORMAL,Stalled,normal,none,,
TRUCK_009,2025-06-27T14:17:48.788748,13.817554,97.12516,5.12,54.86,64.63,False,On,NORMAL,On,normal,none,,
TRUCK_086,2025-06-27T14:18:01.788748,18.282703,90.300558,21.89,74.08,56.8,False,On,NORMAL,On,normal,none,,
TRUCK_064,2025-06-27T14:18:21.788748,19.795715,74.788776,23.74,56.45,42.73,False,On,NORMAL,On,normal,none,True,18.3
TRUCK_067,2025-06-27T14:18:24.788748,14.304544,85.699602,6.33,58.89,56.48,False,On,NORMAL,On,normal,none,False,18.1
TRUCK_046,2025-06-27T14:18:28.788748,22.787163,80.14614,5.05,66.98,89.23,False,On,NORMAL,On,normal,none,True,30.34
TRUCK_085,2025-06-27T14:18:29.788748,20.58761,75.789655,5.69,45.85,29.88,False,On,NORMAL,On,rescuing,medium,True,8.44
TRUCK_073,2025-06-27T14:18:44.788748,36.108259,82.047593,22.5,65.32,23.46,False,On,NORMAL,On,normal,none,False,7.05
TRUCK_018,2025-06-27T14:18:49.788748,29.438893,72.470881,-15.11,70.21,79.1,False,Off,BREACH,On,normal,none,,
TRUCK_015,2025-06-27T14:18:52.788748,11.294724,95.519867,-20.0,64.61,91.29,False,On,OVERCOOLED,On,normal,none,False,12.28
TRUCK_047,2025-06-27T14:19:26.788748,21.258891,72.258885,9.13,74.18,94.67,False,On,BREACH,On,normal,none,,
TRUCK_097,2025-06-27T14:19:26.788748,32.008443,90.027269,9.08,79.1,1.07,False,On,BREACH,On,fault,medium,,
TRUCK_023,2025-06-27T14:19:39.788748,25.902679,84.308659,0.87,73.0,44.32,True,On,OVERCOOLED,On,normal,none,,
TRUCK_039,2025-06-27T14:19:44.788748,23.246672,92.165407,26.22,76.36,67.5,False,On,BREACH,On,normal,none,,
TRUCK_089,2025-06-27T14:19:52.788748,35.653772,91.598519,1.4,59.45,12.5,False,On,OVERCOOLED,On,normal,none,False,6.16
TRUCK_052,2025-06-27T14:20:03.788748,25.883892,69.254439,2.15,69.83,43.21,False,On,NORMAL,On,normal,none,False,28.2
TRUCK_016,2025-06-27T14:20:04.788748,13.142973,89.951234,9.1,74.28,93.76,False,On,BREACH,On,normal,none,,
TRUCK_067,2025-06-27T14:20:04.788748,26.991391,94.205482,9.41,58.55,10.93,False,On,BREACH,On,normal,none,True,10.08
TRUCK_005,2025-06-27T14:20:06.788748,21.698461,96.668408,8.86,41.34,67.65,False,On,BREACH,On,normal,none,False,39.19
TRUCK_059,2025-06-27T14:20:15.788748,34.452049,88.607248,8.37,49.04,28.87,False,Off,BREACH,On,normal,none,False,38.83
TRUCK_008,2025-06-27T14:20:21.788748,32.790819,95.624607,3.64,43.16,65.17,False,On,NORMAL,On,normal,none,,
TRUCK_046,2025-06-27T14:20:22.788748,16.294382,77.949281,5.33,46.5,99.4,False,On,NORMAL,On,normal,none,True,16.13
TRUCK_085,2025-06-27T14:20:22.788748,37.46,90.795672,1.82,73.74,83.55,False,On,OVERCOOLED,On,normal,none,False,17.64
TRUCK_036,2025-06-27T14:20:29.788748,19.30199,97.169729,4.41,73.78,13.41,False,Off,BREACH,On,normal,none,False,34.39
TRUCK_009,2025-06-27T14:20:34.788748,31.164695,93.388519,2.83,45.19,67.91,False,On,NORMAL,On,normal,none,,
TRUCK_003,2025-06-27T14:20:36.788748,22.894079,79.199369,1.03,77.3,76.88,False,On,OVERCOOLED,On,normal,none,,
TRUCK_026,2025-06-27T14:20:45.788748,32.555673,96.282426,9.88,72.53,10.17,False,On,BREACH,On,normal,none,,
TRUCK_056,2025-06-27T14:20:49.788748,21.925218,73.190538,13.49,42.17,72.27,False,On,OVERCOOLED,On,normal,none,,
TRUCK_057,2025-06-27T14:20:59.788748,26.614223,80.765137,8.87,57.14,26.93,False,On,BREACH,On,normal,none,False,37.12
TRUCK_080,2025-06-27T14:21:07.788748,21.616982,81.28968,5.59,42.99,94.55,False,On,NORMAL,On,normal,none,,
TRUCK_049,2025-06-27T14:21:10.788748,18.541262,77.869207,25.37,43.62,98.11,False,Off,BREACH,On,fault,high,,
TRUCK_006,2025-06-27T14:21:14.788748,26.588081,70.482192,5.87,69.38,48.71,False,On,NORMAL,On,normal,none,,
TRUCK_079,2025-06-27T14:21:24.788748,16.750427,74.235951,7.59,74.36,80.1,False,On,NORMAL,On,normal,none,,
TRUCK_002,2025-06-27T14:21:25.788748,22.606475,87.482195,3.24,52.52,57.25,False,On,NORMAL,On,normal,none,False,23.45
TRUCK_004,2025-06-27T14:21:25.788748,15.559573,88.482857,21.28,59.21,49.98,False,On,NORMAL,On,normal,none,,
TRUCK_032,2025-06-27T14:21:26.788748,33.85359,83.166232,1.37,41.5,28.04,False,On,OVERCOOLED,On,normal,none,,
TRUCK_066,2025-06-27T14:21:32.788748,22.166475,69.146551,0.24,53.56,97.42,True,Off,BREACH,On,normal,none,False,47.99
TRUCK_040,2025-06-27T14:21:48.788748,18.472642,91.443686,-15.2,77.56,15.49,False,On,NORMAL,On,normal,none,,
TRUCK_083,2025-06-27T14:21:51.788748,33.635408,96.868819,4.32,44.78,20.22,False,On,NORMAL,On,normal,none,,
TRUCK_001,2025-06-27T14:21:52.788748,27.232232,77.455281,7.13,75.67,55.92,False,Off,BREACH,On,normal,none,True,12.06
TRUCK_055,2025-06-27T14:21:56.788748,30.610167,74.680275,8.59,44.63,60.07,False,On,BREACH,On,normal,none,False,44.53
TRUCK_012,2025-06-27T14:22:03.788748,17.996522,79.957426,5.36,73.75,99.2,False,On,NORMAL,Off,normal,none,True,25.17
TRUCK_018,2025-06-27T14:22:05.788748,19.896736,70.274468,-19.17,53.41,59.51,False,On,OVERCOOLED,On,normal,none,,
TRUCK_087,2025-06-27T14:22:07.788748,26.208418,69.541703,7.84,57.73,19.16,False,On,NORMAL,On,normal,none,True,16.11
TRUCK_025,2025-06-27T14:22:16.788748,10.600424,96.494412,5.18,69.12,81.42,False,On,NORMAL,On,normal,none,,
TRUCK_073,2025-06-27T14:22:24.788748,27.262866,97.242781,16.81,53.93,38.55,False,On,NORMAL,On,normal,none,True,41.48
TRUCK_048,2025-06-27T14:22:32.788748,28.001765,86.854179,-18.47,56.69,19.36,False,On,OVERCOOLED,On,normal,none,,
TRUCK_084,2025-06-27T14:22:36.788748,16.509754,90.524686,7.09,44.9,63.23,False,On,NORMAL,On,normal,none,,
TRUCK_038,2025-06-27T14:22:37.788748,29.15536,78.019169,7.09,77.91,44.12,True,On,NORMAL,On,normal,none,,
TRUCK_031,2025-06-27T14:22:45.788748,27.022782,89.097677,9.98,78.89,84.08,False,On,BREACH,On,normal,none,True,42.51
TRUCK_042,2025-06-27T14:22:53.788748,21.65154,96.771722,7.13,57.74,41.96,False,On,NORMAL,On,normal,none,False,19.55
TRUCK_096,2025-06-27T14:22:58.788748,35.711587,85.118847,6.09,62.54,89.44,True,On,NORMAL,On,shock,low,,
TRUCK_034,2025-06-27T14:23:16.788748,23.197747,71.030188,19.66,50.77,33.66,False,Off,BREACH,On,normal,none,False,13.19
TRUCK_099,2025-06-27T14:23:32.788748,11.511528,73.042421,-14.58,58.84,33.69,False,On,BREACH,On,normal,none,,
TRUCK_017,2025-06-27T14:23:34.788748,18.709768,88.786732,3.0,62.49,64.58,False,On,NORMAL,On,normal,none,,
TRUCK_091,2025-06-27T14:23:42.788748,28.006845,92.051335,0.09,49.16,19.36,False,On,OVERCOOLED,On,normal,none,True,41.07
TRUCK_093,2025-06-27T14:23:48.788748,19.815489,89.524728,9.38,79.41,54.91,True,On,BREACH,On,normal,none,,
TRUCK_068,2025-06-27T14:23:51.788748,29.750761,88.258523,5.69,70.44,78.18,False,On,NORMAL,On,normal,none,False,29.71
TRUCK_021,2025-06-27T14:23:53.788748,30.966418,78.168541,-14.19,43.64,85.79,False,On,BREACH,On,normal,none,True,8.82
TRUCK_076,2025-06-27T14:23:54.788748,33.913829,79.736278,15.25,71.36,16.51,False,Off,BREACH,On,fault,high,True,37.38
TRUCK_062,2025-06-27T14:23:58.788748,23.45907,76.071204,5.05,52.52,10.74,False,On,NORMAL,On,normal,none,,
TRUCK_075,2025-06-27T14:24:01.788748,31.511064,95.90782,2.95,50.78,72.51,False,On,NORMAL,On,normal,none,False,16.12
TRUCK_094,2025-06-27T14:24:04.788748,34.015552,93.896734,8.62,76.48,91.59,False,On,BREACH,On,normal,none,,
TRUCK_013,2025-06-27T14:24:06.788748,14.439037,84.666895,14.86,58.59,87.4,False,On,OVERCOOLED,On,normal,none,False,41.14
TRUCK_063,2025-06-27T14:24:08.788748,18.468979,92.03121,3.41,62.9,95.3,False,On,NORMAL,On,normal,none,True,33.1
TRUCK_033,2025-06-27T14:24:12.788748,21.733566,75.69883,7.09,57.55,62.55,False,On,NORMAL,On,normal,none,False,46.14
TRUCK_092,2025-06-27T14:24:12.788748,21.175509,92.862161,3.48,68.49,82.82,False,On,NORMAL,On,normal,none,True,15.13
TRUCK_027,2025-06-27T14:24:13.788748,37.258268,76.88737,5.99,71.95,46.37,False,On,NORMAL,On,normal,none,True,14.35
TRUCK_035,2025-06-27T14:24:14.788748,37.332143,81.51019,8.05,44.08,40.52,False,On,BREACH,On,normal,none,False,15.28
TRUCK_058,2025-06-27T14:24:22.788748,26.573432,87.821089,22.76,49.51,14.77,False,Off,BREACH,On,fault,high,False,24.91
TRUCK_078,2025-06-27T14:24:23.788748,14.492014,93.948734,1.48,57.03,30.47,False,On,OVERCOOLED,On,normal,none,False,11.07
TRUCK_082,2025-06-27T14:24:33.788748,35.604801,92.730422,-14.59,60.05,71.74,False,On,BREACH,On,normal,none,True,13.65
TRUCK_037,2025-06-27T14:24:34.788748,35.412446,87.749524,9.99,50.59,20.4,False,On,BREACH,On,rescuing,medium,,
TRUCK_030,2025-06-27T14:24:40.788748,27.566795,92.407576,5.88,53.21,66.58,False,On,NORMAL,On,normal,none,,
TRUCK_007,2025-06-27T14:24:42.788748,28.119513,82.887543,3.25,54.69,70.81,False,On,NORMAL,On,normal,none,,
TRUCK_072,2025-06-27T14:24:43.788748,26.690214,94.998662,4.67,44.88,32.77,False,On,NORMAL,On,normal,none,True,29.68
TRUCK_065,2025-06-27T14:24:49.788748,25.293123,84.207721,22.14,64.26,97.47,False,On,NORMAL,On,normal,none,True,40.83
TRUCK_029,2025-06-27T14:24:56.788748,10.557383,77.688524,18.47,63.5,90.87,False,On,NORMAL,On,normal,none,True,7.54
TRUCK_010,2025-06-27T14:24:57.788748,35.166402,96.902476,7.18,47.18,54.6,False,On,NORMAL,On,normal,none,,
TRUCK_045,2025-06-27T14:24:59.788748,15.898326,88.843591,0.61,75.28,13.83,False,On,OVERCOOLED,On,normal,none,True,45.93
TRUCK_086,2025-06-27T14:25:00.788748,22.390171,79.641363,13.78,75.0,80.26,False,On,OVERCOOLED,On,normal,none,,
TRUCK_024,2025-06-27T14:25:07.788748,23.388363,93.576681,-18.18,62.19,48.78,False,On,OVERCOOLED,On,normal,none,True,45.28
TRUCK_088,2025-06-27T14:25:09.788748,37.586818,83.047692,2.3,65.91,13.08,False,On,NORMAL,On,normal,none,,
TRUCK_015,2025-06-27T14:25:15.788748,26.142713,75.213695,-18.63,55.07,16.99,False,On,OVERCOOLED,On,normal,none,True,7.0
TRUCK_011,2025-06-27T14:25:17.788748,35.598464,82.601102,7.09,44.87,89.25,False,On,NORMAL,Stalled,normal,none,,
TRUCK_022,2025-06-27T14:25:40.788748,9.737325,81.675086,1.56,42.94,26.23,False,On,OVERCOOLED,On,normal,none,,
TRUCK_077,2025-06-27T14:25:41.788748,15.527578,84.061855,1.88,56.39,17.43,False,On,OVERCOOLED,On,normal,none,,
TRUCK_060,2025-06-27T14:25:48.788748,29.298835,79.052608,6.61,75.32,90.02,False,On,NORMAL,Stalled,fault,high,,
TRUCK_070,2025-06-27T14:25:59.788748,15.872239,89.411013,2.0,45.21,94.6,False,On,NORMAL,On,normal,none,,
TRUCK_095,2025-06-27T14:26:08.788748,11.925727,72.678252,5.19,46.7,42.39,True,On,NORMAL,Stalled,shock,low,,
TRUCK_071,2025-06-27T14:26:22.788748,16.387349,78.45884,9.51,61.54,13.97,False,On,BREACH,On,normal,none,True,29.5
TRUCK_061,2025-06-27T14:26:27.788748,35.41607,71.88809,-13.02,73.12,23.34,False,On,BREACH,On,normal,none,True,24.83
TRUCK_098,2025-06-27T14:26:34.788748,25.700964,85.145371,15.32,70.49,72.44,False,Off,BREACH,On,fault,high,,
TRUCK_064,2025-06-27T14:26:39.788748,15.711733,88.451685,20.07,42.34,89.98,False,On,NORMAL,On,normal,none,False,24.95
TRUCK_043,2025-06-27T14:26:43.788748,27.843813,88.248856,-19.66,60.31,75.69,False,On,OVERCOOLED,On,normal,none,,
TRUCK_081,2025-06-27T14:26:48.788748,21.754138,92.73478,9.46,67.78,47.54,False,On,BREACH,On,normal,none,,
TRUCK_074,2025-06-27T14:26:53.788748,22.994504,80.561072,-15.78,41.15,18.86,False,On,NORMAL,On,normal,none,,
TRUCK_100,2025-06-27T14:26:57.788748,16.235359,72.350725,9.98,41.65,38.42,False,On,BREACH,On,normal,none,True,40.27
TRUCK_028,2025-06-27T14:27:06.788748,23.86091,70.15858,-17.31,54.16,80.99,False,On,NORMAL,On,normal,none,,
TRUCK_069,2025-06-27T14:27:10.788748,11.059703,71.134143,6.57,46.06,29.67,False,On,NORMAL,On,normal,none,,
TRUCK_050,2025-06-27T14:27:11.788748,28.378124,78.285136,9.12,75.13,47.81,True,On,BREACH,On,normal,none,,
TRUCK_051,2025-06-27T14:27:14.788748,34.105454,84.020245,-15.61,76.95,83.74,False,On,NORMAL,On,normal,none,False,18.59
TRUCK_090,2025-06-27T14:27:14.788748,9.464658,70.334574,1.03,70.74,94.54,False,On,OVERCOOLED,On,normal,none,False,17.96
TRUCK_044,2025-06-27T14:27:37.788748,20.315851,94.878077,8.42,42.72,89.74,False,On,BREACH,On,normal,none,,
TRUCK_054,2025-06-27T14:28:01.788748,35.963431,70.783416,1.43,42.57,50.94,False,On,OVERCOOLED,On,normal,none,,
TRUCK_053,2025-06-27T14:28:04.788748,27.644778,74.211487,5.62,58.66,62.4,False,On,NORMAL,On,normal,none,,
TRUCK_014,2025-06-27T14:28:06.788748,26.278005,78.716621,6.12,40.09,46.32,False,On,NORMAL,On,normal,none,True,43.41
TRUCK_020,2025-06-27T14:28:31.788748,33.622408,92.080823,4.33,41.5,51.18,False,On,NORMAL,On,normal,none,,
TRUCK_041,2025-06-27T14:28:36.788748,34.654559,88.953309,1.9,42.05,26.48,False,Off,BREACH,On,normal,none,,
TRUCK_019,2025-06-27T14:28:37.788748,31.435011,86.875793,9.85,40.04,70.02,False,On,BREACH,On,normal,none,True,40.04
TRUCK_013,2025-06-27T14:28:39.788748,15.555008,77.109379,13.56,77.6,37.88,True,On,OVERCOOLED,On,normal,none,False,36.87
TRUCK_070,2025-06-27T14:28:48.788748,13.081888,85.761704,3.95,51.74,17.51,False,On,NORMAL,On,normal,none,,
TRUCK_026,2025-06-27T14:28:49.788748,37.242677,75.165567,5.99,66.04,76.12,False,Off,BREACH,On,normal,none,,
TRUCK_100,2025-06-27T14:28:49.788748,14.832206,93.996632,7.49,46.15,48.87,False,On,NORMAL,On,normal,none,False,48.58
TRUCK_028,2025-06-27T14:28:50.788748,18.267398,83.405137,-19.7,48.47,35.69,False,On,OVERCOOLED,On,rescuing,medium,,
TRUCK_087,2025-06-27T14:28:56.788748,28.865196,80.222511,7.72,63.58,35.18,False,On,NORMAL,On,normal,none,True,16.33
TRUCK_062,2025-06-27T14:29:01.788748,22.789854,95.400447,2.44,64.15,95.32,False,Off,BREACH,On,normal,none,,
TRUCK_024,2025-06-27T14:29:06.788748,12.435377,92.975495,-16.85,58.54,53.14,False,On,NORMAL,On,normal,none,True,10.27
TRUCK_039,2025-06-27T14:29:14.788748,34.701665,84.512563,23.07,53.98,41.84,False,On,NORMAL,On,normal,none,,
TRUCK_053,2025-06-27T14:29:19.788748,15.945077,70.432369,1.56,54.13,49.92,False,On,OVERCOOLED,On,normal,none,,
TRUCK_025,2025-06-27T14:29:20.788748,30.066825,91.707171,3.35,73.34,99.13,False,On,NORMAL,On,normal,none,,
TRUCK_061,2025-06-27T14:29:23.788748,23.108997,71.849352,-18.57,42.17,12.02,False,On,OVERCOOLED,On,normal,none,False,27.36
TRUCK_036,2025-06-27T14:29:27.788748,28.769036,95.361077,0.17,46.59,43.58,False,Off,BREACH,On,normal,none,True,26.8
TRUCK_066,2025-06-27T14:29:31.788748,33.368566,83.757457,9.64,54.76,88.26,False,On,BREACH,On,normal,none,True,5.73
TRUCK_083,2025-06-27T14:29:32.788748,22.55354,89.137821,7.28,49.23,87.79,False,On,NORMAL,On,normal,none,,
TRUCK_057,2025-06-27T14:29:34.788748,10.586403,87.366591,5.36,79.74,93.74,False,On,NORMAL,On,normal,none,True,49.43
TRUCK_032,2025-06-27T14:29:37.788748,8.917016,84.218288,7.19,78.46,29.29,False,On,NORMAL,On,normal,none,,
TRUCK_071,2025-06-27T14:29:38.788748,22.735873,90.292925,2.63,66.05,89.43,False,On,NORMAL,On,normal,none,False,13.88
